#
# Popular Wikipedia English-langauge Math pages.
# Data extracted from
# https://en.wikipedia.org/wiki/Wikipedia:WikiProject_Mathematics/Popular_pages
#
# First column is rank, second column is avg daily page views.
# Data as of 9 Feb 2020 version of above page.
#
310	1059
311	1052
312	1051
313	1046
314	1043
315	1042
316	1040
317	1032
318	1031
319	1030
320	1028
321	1025
322	1023
323	1022
324	1020
325	1020
326	1018
327	1016
328	1016
329	1016
330	1015
331	1014
332	1013
333	1010
334	1009
335	1004
336	996
337	995
338	993
339	989
340	987
341	982
342	980
343	980
344	977
345	977
346	976
347	975
348	975
349	971
350	971
351	970
352	967
353	966
354	965
355	965
356	965
357	964
358	963
359	961
360	961
361	959
362	956
363	949
364	948
365	943
366	942
367	942
368	939
369	936
370	936
371	935
372	935
373	934
374	932
375	930
376	930
377	930
378	927
379	926
380	926
381	924
382	923
383	922
384	922
385	921
386	918
387	918
388	914
389	914
390	911
391	910
392	910
393	909
394	906
395	899
396	898
397	897
398	895
399	895
400	893
401	893
402	892
403	892
404	888
405	887
406	887
407	885
408	881
409	881
410	879
411	875
412	874
413	873
414	872
415	871
416	871
417	865
418	865
419	865
420	863
421	860
422	858
423	858
424	857
425	857
426	856
427	855
428	854
429	854
430	854
431	852
432	851
433	849
434	848
435	848
436	846
437	843
438	842
439	842
440	841
441	840
442	838
443	837
444	836
445	835
446	835
447	834
448	833
449	833
450	826
451	825
452	824
453	823
454	823
455	822
456	822
457	822
458	819
459	818
460	817
461	815
462	814
463	811
464	809
465	808
466	807
467	804
468	804
469	801
470	799
471	798
472	798
473	797
474	794
475	793
476	792
477	788
478	788
479	786
480	783
481	780
482	777
483	777
484	776
485	773
486	772
487	772
488	770
489	768
490	764
491	763
492	763
493	762
494	761
495	755
496	752
497	752
498	752
499	751
500	751
501	749
502	748
503	747
504	745
505	744
506	743
507	742
508	742
509	740
510	740
511	739
512	738
513	737
514	737
515	736
516	735
517	734
518	734
519	734
520	733
521	730
522	729
523	729
524	728
525	726
526	726
527	725
528	723
529	721
530	718
531	718
532	717
533	717
534	716
535	714
536	713
537	711
538	711
539	710
540	709
541	708
542	707
543	707
544	705
545	704
546	703
547	700
548	699
549	696
550	695
551	694
552	692
553	689
554	688
555	687
556	685
557	685
558	684
559	682
560	682
561	681
562	680
563	678
564	678
565	678
566	677
567	676
568	676
569	675
570	675
571	675
572	673
573	670
574	670
575	669
576	669
577	668
578	667
579	666
580	666
581	666
582	665
583	665
584	665
585	662
586	660
587	660
588	659
589	659
590	659
591	657
592	657
593	656
594	655
595	654
596	653
597	653
598	653
599	652
600	652
601	651
602	651
603	649
604	648
605	648
606	644
607	644
608	644
609	644
610	643
611	643
612	642
613	642
614	642
615	640
616	640
617	639
618	639
619	638
620	637
621	637
622	636
623	636
624	634
625	633
626	632
627	632
628	631
629	631
630	631
631	630
632	630
633	630
634	629
635	625
636	624
637	622
638	621
639	621
640	621
641	618
642	618
643	617
644	615
645	615
646	615
647	614
648	614
649	614
650	614
651	613
652	613
653	613
654	613
655	612
656	612
657	612
658	611
659	608
660	608
661	608
662	608
663	606
664	604
665	604
666	602
667	602
668	600
669	599
670	598
671	598
672	598
673	597
674	595
675	595
676	594
677	594
678	592
679	592
680	591
681	591
682	591
683	589
684	589
685	589
686	587
687	586
688	586
689	584
690	582
691	582
692	582
693	582
694	580
695	579
696	578
697	576
698	575
699	575
700	575
701	575
702	572
703	570
704	568
705	567
706	567
707	566
708	565
709	565
710	564
711	564
712	563
713	562
714	561
715	559
716	558
717	558
718	557
719	557
720	557
721	556
722	555
723	554
724	554
725	554
726	552
727	552
728	551
729	551
730	551
731	551
732	551
733	549
734	549
735	548
736	547
737	546
738	546
739	545
740	543
741	540
742	538
743	537
744	537
745	537
746	536
747	535
748	535
749	533
750	533
751	533
752	531
753	531
754	530
755	530
756	530
757	530
758	528
759	528
760	527
761	527
762	526
763	526
764	525
765	525
766	525
767	525
768	525
769	525
770	524
771	523
772	523
773	522
774	521
775	520
776	520
777	519
778	518
779	517
780	517
781	517
782	517
783	516
784	516
785	515
786	515
787	515
788	514
789	512
790	509
791	509
792	508
793	508
794	508
795	507
796	506
797	505
798	504
799	504
800	503
801	503
802	503
803	503
804	501
805	501
806	500
807	500
808	500
809	500
810	499
811	498
812	498
813	498
814	497
815	496
816	496
817	496
818	495
819	494
820	494
821	494
822	494
823	494
824	494
825	492
826	491
827	490
828	490
829	490
830	490
831	490
832	489
833	488
834	488
835	487
836	487
837	487
838	486
839	486
840	485
841	485
842	482
843	482
844	481
845	481
846	481
847	479
848	479
849	479
850	478
851	478
852	477
853	477
854	477
855	476
856	476
857	475
858	474
859	472
860	471
861	471
862	471
863	471
864	470
865	470
866	469
867	469
868	469
869	469
870	468
871	468
872	467
873	466
874	466
875	466
876	466
877	465
878	465
879	464
880	464
881	463
882	463
883	463
884	462
885	462
886	462
887	462
888	461
889	461
890	461
891	461
892	461
893	461
894	461
895	460
896	459
897	459
898	458
899	458
900	457
901	456
902	456
903	455
904	454
905	454
906	453
907	453
908	452
909	449
910	449
911	448
912	448
913	447
914	447
915	446
916	446
917	446
918	445
919	444
920	444
921	443
922	442
923	442
924	441
925	441
926	441
927	441
928	440
929	440
930	440
931	439
932	439
933	438
934	438
935	438
936	438
937	438
938	437
939	437
940	437
941	436
942	436
943	435
944	435
945	434
946	434
947	434
948	433
949	433
950	432
951	432
952	432
953	432
954	432
955	431
956	431
957	430
958	430
959	430
960	429
961	429
962	429
963	428
964	427
965	427
966	426
967	426
968	426
969	426
970	425
971	424
972	424
973	423
974	423
975	421
976	421
977	421
978	420
979	420
980	419
981	419
982	418
983	418
984	418
985	417
986	417
987	417
988	416
989	415
990	415
991	415
992	415
993	415
994	414
995	414
996	414
997	413
998	413
999	413
1000	412
